"Time (s) Run #1","Angle, Ch 1+2 (rad) Run #1","Angular Velocity, Ch 1+2 (rad/s) Run #1","Angular Acceleration, Ch 1+2 (rad/s²) Run #1","Position, Ch 1+2 (m) Run #1","Velocity, Ch 1+2 (m/s) Run #1","Acceleration, Ch 1+2 (m/s²) Run #1","Angle, Ch 3+4 (rad) Run #1","Angular Velocity, Ch 3+4 (rad/s) Run #1","Angular Acceleration, Ch 3+4 (rad/s²) Run #1","Position, Ch 3+4 (m) Run #1","Velocity, Ch 3+4 (m/s) Run #1","Acceleration, Ch 3+4 (m/s²) Run #1","Output Voltage (V) Run #1","Output Current (A) Run #1","Time (s) Run #2","Angle, Ch 1+2 (rad) Run #2","Angular Velocity, Ch 1+2 (rad/s) Run #2","Angular Acceleration, Ch 1+2 (rad/s²) Run #2","Position, Ch 1+2 (m) Run #2","Velocity, Ch 1+2 (m/s) Run #2","Acceleration, Ch 1+2 (m/s²) Run #2","Angle, Ch 3+4 (rad) Run #2","Angular Velocity, Ch 3+4 (rad/s) Run #2","Angular Acceleration, Ch 3+4 (rad/s²) Run #2","Position, Ch 3+4 (m) Run #2","Velocity, Ch 3+4 (m/s) Run #2","Acceleration, Ch 3+4 (m/s²) Run #2","Output Voltage (V) Run #2","Output Current (A) Run #2","Time (s) Run #3","Angle, Ch 1+2 (rad) Run #3","Angular Velocity, Ch 1+2 (rad/s) Run #3","Angular Acceleration, Ch 1+2 (rad/s²) Run #3","Position, Ch 1+2 (m) Run #3","Velocity, Ch 1+2 (m/s) Run #3","Acceleration, Ch 1+2 (m/s²) Run #3","Angle, Ch 3+4 (rad) Run #3","Angular Velocity, Ch 3+4 (rad/s) Run #3","Angular Acceleration, Ch 3+4 (rad/s²) Run #3","Position, Ch 3+4 (m) Run #3","Velocity, Ch 3+4 (m/s) Run #3","Acceleration, Ch 3+4 (m/s²) Run #3","Output Voltage (V) Run #3","Output Current (A) Run #3","Time (s) Run #4","Angle, Ch 1+2 (rad) Run #4","Angular Velocity, Ch 1+2 (rad/s) Run #4","Angular Acceleration, Ch 1+2 (rad/s²) Run #4","Position, Ch 1+2 (m) Run #4","Velocity, Ch 1+2 (m/s) Run #4","Acceleration, Ch 1+2 (m/s²) Run #4","Angle, Ch 3+4 (rad) Run #4","Angular Velocity, Ch 3+4 (rad/s) Run #4","Angular Acceleration, Ch 3+4 (rad/s²) Run #4","Position, Ch 3+4 (m) Run #4","Velocity, Ch 3+4 (m/s) Run #4","Acceleration, Ch 3+4 (m/s²) Run #4","Output Voltage (V) Run #4","Output Current (A) Run #4","Time (s) Run #5","Angle, Ch 1+2 (rad) Run #5","Angular Velocity, Ch 1+2 (rad/s) Run #5","Angular Acceleration, Ch 1+2 (rad/s²) Run #5","Position, Ch 1+2 (m) Run #5","Velocity, Ch 1+2 (m/s) Run #5","Acceleration, Ch 1+2 (m/s²) Run #5","Angle, Ch 3+4 (rad) Run #5","Angular Velocity, Ch 3+4 (rad/s) Run #5","Angular Acceleration, Ch 3+4 (rad/s²) Run #5","Position, Ch 3+4 (m) Run #5","Velocity, Ch 3+4 (m/s) Run #5","Acceleration, Ch 3+4 (m/s²) Run #5","Output Voltage (V) Run #5","Output Current (A) Run #5"
13.020,-1.763,-4.654,32.725,-0.0421,-0.111,0.781,-0.908,-1.018,15.756,-0.0217,-0.024,0.376,3.997,0.250,13.020,-1.553,-0.873,30.301,-0.0371,-0.021,0.723,-0.017,0.873,19.393,-4.1667E-4,0.021,0.463,3.996,0.245,13.020,0.506,5.672,-3.636,0.0121,0.135,-0.087,0.925,5.236,-8.484,0.0221,0.125,-0.203,3.996,0.233,13.020,-1.955,-0.291,31.513,-0.0467,-0.007,0.752,-0.803,1.309,21.817,-0.0192,0.031,0.521,3.996,0.227,13.020,-1.100,4.218,20.605,-0.0262,0.101,0.492,0.244,3.491,9.696,0.0058,0.083,0.231,3.996,0.228
13.040,-1.850,-3.927,33.937,-0.0442,-0.094,0.810,-0.925,-0.727,14.544,-0.0221,-0.017,0.347,3.997,0.236,13.040,-1.571,-0.291,29.089,-0.0375,-0.007,0.694,0.000,1.309,18.181,0.0000,0.031,0.434,3.996,0.223,13.040,0.628,5.527,-6.060,0.0150,0.132,-0.145,1.030,5.091,-10.908,0.0246,0.122,-0.260,3.996,0.216,13.040,-1.955,0.436,33.937,-0.0467,0.010,0.810,-0.768,1.745,20.605,-0.0183,0.042,0.492,3.996,0.237,13.040,-1.012,4.509,19.393,-0.0242,0.108,0.463,0.314,3.636,8.484,0.0075,0.087,0.203,3.996,0.240
13.060,-1.920,-3.200,32.725,-0.0458,-0.076,0.781,-0.942,-0.436,14.544,-0.0225,-0.010,0.347,3.997,0.242,13.060,-1.571,0.291,29.089,-0.0375,0.007,0.694,0.035,1.600,15.756,8.3333E-4,0.038,0.376,3.996,0.239,13.060,0.733,5.381,-7.272,0.0175,0.128,-0.174,1.134,4.800,-13.332,0.0271,0.115,-0.318,3.996,0.234,13.060,-1.937,1.164,31.513,-0.0462,0.028,0.752,-0.733,2.182,16.968,-0.0175,0.052,0.405,3.997,0.237,13.060,-0.925,4.945,19.393,-0.0221,0.118,0.463,0.384,3.782,10.908,0.0092,0.090,0.260,3.996,0.223
13.080,-1.972,-2.618,31.513,-0.0471,-0.062,0.752,-0.942,-0.145,14.544,-0.0225,-0.003,0.347,3.997,0.237,13.080,-1.553,0.873,29.089,-0.0371,0.021,0.694,0.070,1.891,14.544,0.0017,0.045,0.347,3.996,0.226,13.080,0.838,5.236,-7.272,0.0200,0.125,-0.174,1.222,4.509,-14.544,0.0292,0.108,-0.347,3.996,0.220,13.080,-1.902,1.745,26.665,-0.0454,0.042,0.637,-0.681,2.473,12.120,-0.0163,0.059,0.289,3.996,0.233,13.080,-0.820,5.381,18.181,-0.0196,0.128,0.434,0.471,4.072,13.332,0.0112,0.097,0.318,3.996,0.226
13.100,-2.025,-2.036,32.725,-0.0483,-0.049,0.781,-0.942,0.145,15.756,-0.0225,0.003,0.376,3.997,0.247,13.100,-1.536,1.454,29.089,-0.0367,0.035,0.694,0.105,2.182,14.544,0.0025,0.052,0.347,3.997,0.247,13.100,0.942,5.091,-7.272,0.0225,0.122,-0.174,1.309,4.218,-15.756,0.0312,0.101,-0.376,3.996,0.237,13.100,-1.868,2.182,24.241,-0.0446,0.052,0.579,-0.628,2.618,9.696,-0.0150,0.062,0.231,3.996,0.225,13.100,-0.698,5.672,16.968,-0.0167,0.135,0.405,0.541,4.363,14.544,0.0129,0.104,0.347,3.996,0.232
13.120,-2.059,-1.309,33.937,-0.0492,-0.031,0.810,-0.942,0.436,18.181,-0.0225,0.010,0.434,3.996,0.229,13.120,-1.501,2.036,27.877,-0.0358,0.049,0.666,0.157,2.473,14.544,0.0037,0.059,0.347,3.996,0.220,13.120,1.047,4.945,-8.484,0.0250,0.118,-0.203,1.396,3.927,-18.181,0.0333,0.094,-0.434,3.996,0.218,13.120,-1.815,2.618,25.453,-0.0433,0.062,0.608,-0.576,2.763,12.120,-0.0137,0.066,0.289,3.996,0.237,13.120,-0.593,5.963,18.181,-0.0142,0.142,0.434,0.646,4.654,13.332,0.0154,0.111,0.318,3.996,0.233
13.140,-2.077,-0.582,32.725,-0.0496,-0.014,0.781,-0.925,0.873,20.605,-0.0221,0.021,0.492,3.996,0.240,13.140,-1.449,2.618,25.453,-0.0346,0.062,0.608,0.209,2.763,14.544,0.0050,0.066,0.347,3.996,0.246,13.140,1.134,4.800,-10.908,0.0271,0.115,-0.260,1.466,3.491,-20.605,0.0350,0.083,-0.492,3.996,0.243,13.140,-1.763,3.200,26.665,-0.0421,0.076,0.637,-0.524,3.054,15.756,-0.0125,0.073,0.376,3.996,0.230,13.140,-0.471,6.400,18.181,-0.0112,0.153,0.434,0.733,4.945,10.908,0.0175,0.118,0.260,3.996,0.223
13.160,-2.077,0.000,30.301,-0.0496,-3.469E-16,0.723,-0.908,1.309,21.817,-0.0217,0.031,0.521,3.997,0.238,13.160,-1.396,3.054,24.241,-0.0333,0.073,0.579,0.262,3.054,14.544,0.0062,0.073,0.347,3.996,0.226,13.160,1.239,4.509,-13.332,0.0296,0.108,-0.318,1.536,3.054,-21.817,0.0367,0.073,-0.521,3.996,0.211,13.160,-1.693,3.782,24.241,-0.0404,0.090,0.579,-0.454,3.491,15.756,-0.0108,0.083,0.376,3.996,0.233,13.160,-0.332,6.836,13.332,-0.0079,0.163,0.318,0.838,5.091,7.272,0.0200,0.122,0.174,3.996,0.225
13.180,-2.077,0.582,30.301,-0.0496,0.014,0.723,-0.873,1.745,20.605,-0.0208,0.042,0.492,3.996,0.238,13.180,-1.326,3.491,25.453,-0.0317,0.083,0.608,0.332,3.345,14.544,0.0079,0.080,0.347,3.996,0.240,13.180,1.326,4.218,-13.332,0.0317,0.101,-0.318,1.588,2.618,-21.817,0.0379,0.062,-0.521,3.996,0.243,13.180,-1.606,4.218,20.605,-0.0383,0.101,0.492,-0.384,3.782,13.332,-0.0092,0.090,0.318,3.996,0.229,13.180,-0.192,6.981,6.060,-0.0046,0.167,0.145,0.942,5.236,3.636,0.0225,0.125,0.087,3.996,0.228
13.200,-2.059,1.164,31.513,-0.0492,0.028,0.752,-0.838,2.182,16.968,-0.0200,0.052,0.405,3.996,0.232,13.200,-1.257,4.072,26.665,-0.0300,0.097,0.637,0.401,3.636,14.544,0.0096,0.087,0.347,3.996,0.229,13.200,1.396,3.927,-12.120,0.0333,0.094,-0.289,1.641,2.182,-23.029,0.0392,0.052,-0.550,3.996,0.227,13.200,-1.518,4.509,20.605,-0.0362,0.108,0.492,-0.297,3.927,12.120,-0.0071,0.094,0.289,3.996,0.237,13.200,-0.052,6.981,2.424,-0.0012,0.167,0.058,1.047,5.236,1.212,0.0250,0.125,0.029,3.996,0.229
13.220,-2.025,1.891,31.513,-0.0483,0.045,0.752,-0.785,2.473,12.120,-0.0188,0.059,0.289,3.996,0.236,13.220,-1.169,4.654,24.241,-0.0279,0.111,0.579,0.471,3.927,14.544,0.0112,0.094,0.347,3.996,0.238,13.220,1.484,3.782,-13.332,0.0354,0.090,-0.318,1.676,1.745,-25.453,0.0400,0.042,-0.608,3.996,0.235,13.220,-1.431,4.945,24.241,-0.0342,0.118,0.579,-0.227,4.218,13.332,-0.0054,0.101,0.318,3.996,0.229,13.220,0.087,6.981,3.636,0.0021,0.167,0.087,1.152,5.236,1.212,0.0275,0.125,0.029,3.996,0.224
13.240,-1.990,2.473,30.301,-0.0475,0.059,0.723,-0.733,2.618,9.696,-0.0175,0.062,0.231,3.997,0.236,13.240,-1.065,5.091,20.605,-0.0254,0.122,0.492,0.559,4.218,14.544,0.0133,0.101,0.347,3.996,0.220,13.240,1.553,3.491,-16.968,0.0371,0.083,-0.405,1.710,1.164,-26.665,0.0408,0.028,-0.637,3.996,0.224,13.240,-1.326,5.527,26.665,-0.0317,0.132,0.637,-0.140,4.509,13.332,-0.0033,0.108,0.318,3.996,0.222,13.240,0.227,7.127,4.848,0.0054,0.170,0.116,1.257,5.236,3.636,0.0300,0.125,0.087,3.996,0.225
13.260,-1.920,3.054,29.089,-0.0458,0.073,0.694,-0.681,2.763,12.120,-0.0163,0.066,0.289,3.996,0.233,13.260,-0.960,5.381,19.393,-0.0229,0.128,0.463,0.646,4.509,14.544,0.0154,0.108,0.347,3.996,0.233,13.260,1.623,3.054,-20.605,0.0387,0.073,-0.492,1.728,0.582,-25.453,0.0412,0.014,-0.608,3.996,0.245,13.260,-1.204,6.109,24.241,-0.0287,0.146,0.579,-0.035,4.800,10.908,-8.3333E-4,0.115,0.260,3.996,0.236,13.260,0.367,7.272,2.424,0.0087,0.174,0.058,1.361,5.381,4.848,0.0325,0.128,0.116,3.996,0.228
13.280,-1.868,3.636,29.089,-0.0446,0.087,0.694,-0.628,3.054,16.968,-0.0150,0.073,0.405,3.997,0.239,13.280,-0.855,5.818,20.605,-0.0204,0.139,0.492,0.733,4.800,13.332,0.0175,0.115,0.318,3.996,0.228,13.280,1.676,2.618,-20.605,0.0400,0.062,-0.492,1.728,0.145,-24.241,0.0412,0.003,-0.579,3.996,0.227,13.280,-1.082,6.545,19.393,-0.0258,0.156,0.463,0.052,4.945,8.484,0.0012,0.118,0.203,3.996,0.232,13.280,0.524,7.272,-2.424,0.0125,0.174,-0.058,1.466,5.527,2.424,0.0350,0.132,0.058,3.996,0.220
13.300,-1.780,4.218,27.877,-0.0425,0.101,0.666,-0.559,3.491,19.393,-0.0133,0.083,0.463,3.996,0.236,13.300,-0.733,6.254,20.605,-0.0175,0.149,0.492,0.838,5.091,9.696,0.0200,0.122,0.231,3.996,0.227,13.300,1.728,2.182,-18.181,0.0412,0.052,-0.434,1.728,-0.291,-25.453,0.0412,-0.007,-0.608,3.996,0.240,13.300,-0.942,6.836,15.756,-0.0225,0.163,0.376,0.157,5.091,6.060,0.0037,0.122,0.145,3.996,0.230,13.300,0.663,7.127,-4.848,0.0158,0.170,-0.116,1.588,5.527,-2.424,0.0379,0.132,-0.058,3.996,0.222
13.320,-1.693,4.800,25.453,-0.0404,0.115,0.608,-0.489,3.927,18.181,-0.0117,0.094,0.434,3.996,0.231,13.320,-0.593,6.690,18.181,-0.0142,0.160,0.434,0.942,5.236,4.848,0.0225,0.125,0.116,3.996,0.227,13.320,1.763,1.891,-16.968,0.0421,0.045,-0.405,1.728,-0.873,-26.665,0.0412,-0.021,-0.637,3.996,0.236,13.320,-0.803,7.127,14.544,-0.0192,0.170,0.347,0.262,5.236,4.848,0.0062,0.125,0.116,3.996,0.220,13.320,0.803,6.981,-4.848,0.0192,0.167,-0.116,1.693,5.381,-4.848,0.0404,0.128,-0.116,3.996,0.221
13.340,-1.588,5.236,23.029,-0.0379,0.125,0.550,-0.401,4.218,14.544,-0.0096,0.101,0.347,3.996,0.233,13.340,-0.471,6.981,16.968,-0.0112,0.167,0.405,1.047,5.236,2.424,0.0250,0.125,0.058,3.996,0.223,13.340,1.798,1.600,-19.393,0.0429,0.038,-0.463,1.693,-1.454,-25.453,0.0404,-0.035,-0.608,3.997,0.247,13.340,-0.663,7.418,14.544,-0.0158,0.177,0.347,0.367,5.236,4.848,0.0087,0.125,0.116,3.996,0.233,13.340,0.942,6.981,-4.848,0.0225,0.167,-0.116,1.798,5.236,-4.848,0.0429,0.125,-0.116,3.996,0.231
13.360,-1.484,5.672,21.817,-0.0354,0.135,0.521,-0.314,4.509,10.908,-0.0075,0.108,0.260,3.997,0.237,13.360,-0.314,7.272,16.968,-0.0075,0.174,0.405,1.152,5.236,3.636,0.0275,0.125,0.087,3.996,0.232,13.360,1.833,1.164,-24.241,0.0437,0.028,-0.579,1.658,-1.891,-24.241,0.0396,-0.045,-0.579,3.996,0.240,13.360,-0.506,7.709,13.332,-0.0121,0.184,0.318,0.471,5.381,4.848,0.0112,0.128,0.116,3.996,0.225,13.360,1.082,6.836,-6.060,0.0258,0.163,-0.145,1.902,5.236,-6.060,0.0454,0.125,-0.145,3.996,0.219
13.380,-1.361,6.109,21.817,-0.0325,0.146,0.521,-0.227,4.654,8.484,-0.0054,0.111,0.203,3.996,0.224,13.380,-0.175,7.709,15.756,-0.0042,0.184,0.376,1.257,5.381,4.848,0.0300,0.128,0.116,3.996,0.215,13.380,1.850,0.582,-26.665,0.0442,0.014,-0.637,1.623,-2.327,-24.241,0.0387,-0.056,-0.579,3.996,0.240,13.380,-0.349,7.999,10.908,-0.0083,0.191,0.260,0.576,5.527,3.636,0.0137,0.132,0.087,3.996,0.224,13.380,1.222,6.690,-8.484,0.0292,0.160,-0.203,2.007,5.091,-9.696,0.0479,0.122,-0.231,3.996,0.231
13.400,-1.239,6.545,21.817,-0.0296,0.156,0.521,-0.122,4.800,7.272,-0.0029,0.115,0.174,3.996,0.235,13.400,-0.017,7.999,10.908,-4.1667E-4,0.191,0.260,1.361,5.527,3.636,0.0325,0.132,0.087,3.997,0.234,13.400,1.850,0.000,-24.241,0.0442,0.000,-0.579,1.571,-2.909,-23.029,0.0375,-0.069,-0.550,3.997,0.249,13.400,-0.192,8.145,8.484,-0.0046,0.194,0.203,0.698,5.527,1.212,0.0167,0.132,0.029,3.996,0.226,13.400,1.344,6.545,-12.120,0.0321,0.156,-0.289,2.112,4.800,-13.332,0.0504,0.115,-0.318,3.996,0.223
13.420,-1.100,6.981,20.605,-0.0262,0.167,0.492,-0.035,4.945,8.484,-8.3333E-4,0.118,0.203,3.996,0.224,13.420,0.157,8.145,4.848,0.0037,0.194,0.116,1.484,5.527,1.212,0.0354,0.132,0.029,3.996,0.218,13.420,1.850,-0.436,-19.393,0.0442,-0.010,-0.463,1.501,-3.345,-19.393,0.0358,-0.080,-0.463,3.996,0.240,13.420,-0.017,8.290,6.060,-4.1667E-4,0.198,0.145,0.803,5.527,-2.220E-14,0.0192,0.132,0.000,3.996,0.234,13.420,1.484,6.254,-16.968,0.0354,0.149,-0.405,2.199,4.509,-14.544,0.0525,0.108,-0.347,3.996,0.223
13.440,-0.960,7.418,18.181,-0.0229,0.177,0.434,0.070,5.091,9.696,0.0017,0.122,0.231,3.996,0.231,13.440,0.314,8.145,2.424,0.0075,0.194,0.058,1.588,5.527,4.441E-14,0.0379,0.132,4.163E-15,3.996,0.232,13.440,1.833,-0.727,-16.968,0.0437,-0.017,-0.405,1.431,-3.636,-15.756,0.0342,-0.087,-0.376,3.997,0.255,13.440,0.140,8.436,2.424,0.0033,0.201,0.058,0.908,5.527,-2.424,0.0217,0.132,-0.058,3.996,0.218,13.440,1.606,5.818,-18.181,0.0383,0.139,-0.434,2.286,4.218,-15.756,0.0546,0.101,-0.376,3.996,0.224
13.460,-0.803,7.709,15.756,-0.0192,0.184,0.376,0.175,5.381,8.484,0.0042,0.128,0.203,3.996,0.225,13.460,0.471,8.145,2.424,0.0112,0.194,0.058,1.693,5.527,-1.212,0.0404,0.132,-0.029,3.996,0.220,13.460,1.815,-1.018,-19.393,0.0433,-0.024,-0.463,1.361,-3.927,-14.544,0.0325,-0.094,-0.347,3.996,0.245,13.460,0.314,8.436,-2.424,0.0075,0.201,-0.058,1.030,5.527,-7.272,0.0246,0.132,-0.174,3.996,0.230,13.460,1.710,5.381,-14.544,0.0408,0.128,-0.347,2.374,3.927,-18.181,0.0567,0.094,-0.434,3.996,0.226
13.480,-0.646,7.999,14.544,-0.0154,0.191,0.347,0.279,5.527,4.848,0.0067,0.132,0.116,3.996,0.235,13.480,0.646,8.290,1.212,0.0154,0.198,0.029,1.815,5.527,-4.848,0.0433,0.132,-0.116,3.996,0.237,13.480,1.798,-1.454,-23.029,0.0429,-0.035,-0.550,1.274,-4.218,-13.332,0.0304,-0.101,-0.318,3.997,0.264,13.480,0.489,8.290,-4.848,0.0117,0.198,-0.116,1.134,5.236,-10.908,0.0271,0.125,-0.260,3.996,0.225,13.480,1.815,5.236,-12.120,0.0433,0.125,-0.289,2.443,3.491,-20.605,0.0583,0.083,-0.492,3.996,0.227
13.500,-0.489,8.290,14.544,-0.0117,0.198,0.347,0.401,5.527,1.212,0.0096,0.132,0.029,3.996,0.221,13.500,0.803,8.290,-2.424,0.0192,0.198,-0.058,1.920,5.381,-8.484,0.0458,0.128,-0.203,3.996,0.215,13.500,1.763,-2.036,-23.029,0.0421,-0.049,-0.550,1.187,-4.509,-10.908,0.0283,-0.108,-0.260,3.996,0.241,13.500,0.646,8.145,-3.636,0.0154,0.194,-0.087,1.239,4.945,-10.908,0.0296,0.118,-0.260,3.996,0.228,13.500,1.920,5.091,-15.756,0.0458,0.122,-0.376,2.513,3.054,-21.817,0.0600,0.073,-0.521,3.996,0.229
13.520,-0.314,8.581,13.332,-0.0075,0.205,0.318,0.506,5.527,1.212,0.0121,0.132,0.029,3.996,0.235,13.520,0.977,8.145,-6.060,0.0233,0.194,-0.145,2.025,5.091,-9.696,0.0483,0.122,-0.231,3.996,0.240,13.520,1.710,-2.473,-20.605,0.0408,-0.059,-0.492,1.100,-4.654,-8.484,0.0262,-0.111,-0.203,3.997,0.263,13.520,0.803,8.145,-3.636,0.0192,0.194,-0.087,1.326,4.800,-8.484,0.0317,0.115,-0.203,3.996,0.223,13.520,2.025,4.654,-23.029,0.0483,0.111,-0.550,2.566,2.618,-21.817,0.0612,0.062,-0.521,3.996,0.229
13.540,-0.140,8.872,9.696,-0.0033,0.212,0.231,0.611,5.527,2.424,0.0146,0.132,0.058,3.996,0.222,13.540,1.134,7.999,-7.272,0.0271,0.191,-0.174,2.129,4.945,-9.696,0.0508,0.118,-0.231,3.996,0.220,13.540,1.658,-2.763,-19.393,0.0396,-0.066,-0.463,0.995,-4.800,-7.272,0.0237,-0.115,-0.174,3.997,0.250,13.540,0.977,8.145,-8.484,0.0233,0.194,-0.203,1.431,4.654,-8.484,0.0342,0.111,-0.203,3.996,0.232,13.540,2.112,4.072,-26.665,0.0504,0.097,-0.637,2.618,2.182,-23.029,0.0625,0.052,-0.550,3.996,0.224
13.560,0.035,9.018,3.636,8.3333E-4,0.215,0.087,0.733,5.672,1.212,0.0175,0.135,0.029,3.996,0.235,13.560,1.292,7.854,-8.484,0.0308,0.187,-0.203,2.217,4.800,-12.120,0.0529,0.115,-0.289,3.996,0.230,13.560,1.606,-3.200,-20.605,0.0383,-0.076,-0.492,0.908,-4.945,-8.484,0.0217,-0.118,-0.203,3.997,0.265,13.560,1.134,7.854,-14.544,0.0271,0.187,-0.347,1.518,4.509,-12.120,0.0362,0.108,-0.289,3.996,0.229,13.560,2.182,3.491,-24.241,0.0521,0.083,-0.579,2.653,1.745,-25.453,0.0633,0.042,-0.608,3.996,0.230
13.580,0.227,9.018,-2.424,0.0054,0.215,-0.058,0.838,5.672,-2.424,0.0200,0.135,-0.058,3.996,0.222,13.580,1.449,7.709,-10.908,0.0346,0.184,-0.260,2.321,4.509,-16.968,0.0554,0.108,-0.405,3.996,0.225,13.580,1.536,-3.636,-20.605,0.0367,-0.087,-0.492,0.803,-5.091,-9.696,0.0192,-0.122,-0.231,3.997,0.249,13.580,1.292,7.418,-16.968,0.0308,0.177,-0.405,1.606,4.218,-18.181,0.0383,0.101,-0.434,3.996,0.221,13.580,2.251,3.054,-20.605,0.0537,0.073,-0.492,2.688,1.164,-26.665,0.0642,0.028,-0.637,3.996,0.231
13.600,0.401,8.872,-4.848,0.0096,0.212,-0.116,0.960,5.527,-7.272,0.0229,0.132,-0.174,3.996,0.231,13.600,1.606,7.418,-13.332,0.0383,0.177,-0.318,2.409,4.072,-19.393,0.0575,0.097,-0.463,3.996,0.236,13.600,1.449,-4.072,-18.181,0.0346,-0.097,-0.434,0.698,-5.381,-8.484,0.0167,-0.128,-0.203,3.997,0.262,13.600,1.431,7.127,-15.756,0.0342,0.170,-0.376,1.693,3.782,-23.029,0.0404,0.090,-0.550,3.996,0.234,13.600,2.304,2.763,-20.605,0.0550,0.066,-0.492,2.705,0.582,-24.241,0.0646,0.014,-0.579,3.996,0.238
13.620,0.576,8.727,-4.848,0.0137,0.208,-0.116,1.065,5.381,-10.908,0.0254,0.128,-0.260,3.996,0.223,13.620,1.745,7.127,-14.544,0.0417,0.170,-0.347,2.478,3.636,-18.181,0.0592,0.087,-0.434,3.996,0.216,13.620,1.379,-4.363,-16.968,0.0329,-0.104,-0.405,0.593,-5.527,-3.636,0.0142,-0.132,-0.087,3.997,0.259,13.620,1.571,6.836,-15.756,0.0375,0.163,-0.376,1.763,3.200,-23.029,0.0421,0.076,-0.550,3.996,0.226,13.620,2.356,2.327,-24.241,0.0562,0.056,-0.579,2.705,0.145,-20.605,0.0646,0.003,-0.492,3.996,0.232
13.640,0.750,8.727,-4.848,0.0179,0.208,-0.116,1.169,5.091,-13.332,0.0279,0.122,-0.318,3.996,0.236,13.640,1.885,6.836,-15.756,0.0450,0.163,-0.376,2.548,3.345,-16.968,0.0608,0.080,-0.405,3.996,0.237,13.640,1.274,-4.654,-18.181,0.0304,-0.111,-0.434,0.471,-5.527,2.424,0.0112,-0.132,0.058,3.997,0.262,13.640,1.710,6.545,-18.181,0.0408,0.156,-0.434,1.815,2.763,-20.605,0.0433,0.066,-0.492,3.996,0.230,13.640,2.409,1.745,-26.665,0.0575,0.042,-0.637,2.705,-0.145,-20.605,0.0646,-0.003,-0.492,3.996,0.235
13.660,0.925,8.581,-7.272,0.0221,0.205,-0.174,1.274,4.800,-14.544,0.0304,0.115,-0.347,3.996,0.220,13.660,2.025,6.545,-18.181,0.0483,0.156,-0.434,2.618,3.054,-19.393,0.0625,0.073,-0.463,3.996,0.232,13.660,1.187,-5.091,-20.605,0.0283,-0.122,-0.492,0.367,-5.381,4.848,0.0087,-0.128,0.116,3.997,0.257,13.660,1.833,6.109,-20.605,0.0437,0.146,-0.492,1.868,2.473,-20.605,0.0446,0.059,-0.492,3.996,0.228,13.660,2.426,1.164,-25.453,0.0579,0.028,-0.608,2.705,-0.582,-24.241,0.0646,-0.014,-0.579,3.996,0.233
13.680,1.100,8.436,-10.908,0.0262,0.201,-0.260,1.361,4.509,-14.544,0.0325,0.108,-0.347,3.996,0.237,13.680,2.147,6.109,-20.605,0.0512,0.146,-0.492,2.670,2.618,-24.241,0.0637,0.062,-0.579,3.996,0.233,13.680,1.082,-5.527,-19.393,0.0258,-0.132,-0.463,0.262,-5.236,3.636,0.0062,-0.125,0.087,3.997,0.249,13.680,1.955,5.672,-23.029,0.0467,0.135,-0.550,1.920,2.036,-24.241,0.0458,0.049,-0.579,3.996,0.236,13.680,2.443,0.727,-25.453,0.0583,0.017,-0.608,2.688,-1.164,-26.665,0.0642,-0.028,-0.637,3.996,0.244
13.700,1.257,8.145,-13.332,0.0300,0.194,-0.318,1.449,4.218,-14.544,0.0346,0.101,-0.347,3.996,0.227,13.700,2.269,5.672,-23.029,0.0542,0.135,-0.550,2.723,2.036,-27.877,0.0650,0.049,-0.666,3.996,0.229,13.700,0.960,-5.963,-14.544,0.0229,-0.142,-0.347,0.157,-5.236,1.212,0.0037,-0.125,0.029,3.997,0.263,13.700,2.059,5.236,-25.453,0.0492,0.125,-0.608,1.955,1.454,-26.665,0.0467,0.035,-0.637,3.996,0.228,13.700,2.461,0.291,-29.089,0.0587,0.007,-0.694,2.653,-1.745,-25.453,0.0633,-0.042,-0.608,3.996,0.242
13.720,1.431,7.854,-15.756,0.0342,0.187,-0.376,1.536,3.927,-14.544,0.0367,0.094,-0.347,3.996,0.230,13.720,2.374,5.236,-25.453,0.0567,0.125,-0.608,2.758,1.454,-27.877,0.0658,0.035,-0.666,3.996,0.232,13.720,0.838,-6.109,-9.696,0.0200,-0.146,-0.231,0.052,-5.236,1.212,0.0012,-0.125,0.029,3.997,0.252,13.720,2.164,4.654,-27.877,0.0517,0.111,-0.666,1.972,0.873,-25.453,0.0471,0.021,-0.608,3.996,0.233,13.720,2.461,-0.436,-31.513,0.0587,-0.010,-0.752,2.618,-2.182,-23.029,0.0625,-0.052,-0.550,3.996,0.243
13.740,1.571,7.563,-18.181,0.0375,0.181,-0.434,1.606,3.636,-15.756,0.0383,0.087,-0.376,3.996,0.230,13.740,2.478,4.654,-27.877,0.0592,0.111,-0.666,2.775,0.873,-25.453,0.0662,0.021,-0.608,3.996,0.231,13.740,0.716,-6.254,-7.272,0.0171,-0.149,-0.174,-0.052,-5.236,4.848,-0.0012,-0.125,0.116,3.997,0.272,13.740,2.251,4.072,-29.089,0.0537,0.097,-0.694,1.990,0.436,-23.029,0.0475,0.010,-0.550,3.996,0.235,13.740,2.443,-1.164,-27.877,0.0583,-0.028,-0.666,2.566,-2.618,-21.817,0.0612,-0.062,-0.521,3.996,0.242
